url,double_slash_redirecting,having_At_Symbol,Prefix_suffix,having_Sub_Domain,Alexa_Ranking,duplicated_Tag,Disabling_Right_Click,Length_of_Source,Remain_Expiration,abnormalUrl,Count_Redirection,External_Load_Script,getAnchorResult,form_action_Handler,getLinksInTags,onMouseOver,Prompt_in_Popup,DomainName_in_Source,Domain_registration_length,Shortening_Service,favicon,URL_Length,label
http://beta.blockbuster.com/movies/and-the-band-played-on.html,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
http://beta.educationisaright.ca/,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://beta.toonboom.com/,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
http://beta2.tboextra.com/entertainment/tboextra-entertainment/2011/mar/23/elizabeth-taylor-was-prolific-as-a-bride-ar-268504/,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
http://beta2agonist.com/,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://betaacademy.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
http://betastonvilla.net/,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
http://betf.blogspot.com/2011/05/james-and-kathleen-rutherford.html,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bethaderech.com/history-of-the-jews-in-croatia/,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
http://bethelcorporation.blogspot.com/,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
http://bethelmontreal.com/,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
http://bethgolub.com/,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1
http://bethlehem.patch.com/search/articles?contributor=150931,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
http://bethunec.tripod.com/origbethune1.htm,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
http://bethwiseman.com/?page_id=41,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bethy.blogspot.com/,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://betnewcastle.net/,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1
http://betsy-forman.gonetoosoon.org/,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
http://betsy-husband.suite101.com/a-walking-tour-of-san-franciscos-chinatown-a73236,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
http://betterneverthanlate.blogspot.com/,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
http://betterpropaganda.com/artist_page.aspx?id=1448,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
http://betterventures.net/,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
http://betterworldlinks.org/index.php?cat=5516,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1
http://bettiandassociates.com/sex-abuse-news/clergy-abuse-sex-abuse-news/federal-bankruptcy-judge-in-delaware-approves-77-million-settlement-for-abuse-victims-against-the-roman-catholic-diocese-of-wilmington/,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
http://bettingblogger.com/san-diego-state-aztecs-connecticut-huskies-2011-ncaa-tournament-free-prediction-pick-march-24th-2011/,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
http://bettingzone.oddschecker.com/football/scottish/scottish-premier/scottish-premier-league/top-goalscorer,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
http://bettworld.com/links.asp,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
http://betty-grable19161972.tripod.com/,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bettybao.girlshopes.com/chadbluebeargeary/,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
http://bettygrable.net/,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
http://bettyhoops.com/,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
http://bettymingliu.com/2011/01/parents-like-amy-chua-are-the-reason-why-asian-americans-like-me-are-in-therapy/,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
http://bettyswallow.wordpress.com/2011/06/01/pattie-boyd-wonderful-today/,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://betweenthelinesandmore.blogspot.com/2011/11/review-dancing-on-inside-by-glen-c.html,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
http://betyouthink.com/,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
http://beucler.home.comcast.net/~beucler/frederickbeucler.htm,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://beulahodom.com/,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://beverlywilsonfineart.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bexartx.com/,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
http://beyblade.wikia.com/wiki/Joanne_Vannicola,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://beyond-physical.com/contact.php,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
http://beyondcreation.ifmerch.com/en/,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
http://beyondeternitypromotions.blogspot.com/,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
http://beyondthearc.nbcsports.com/2011/10/11/no-20-marquette-golden-eagles/,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
http://beyondthebox.org/ask-programming-seven-criteria-for-your-film-proposal/,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
http://beyondthemap.ca/english/explorers.html,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://beyondthemselves.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://beyondvictoriana.com/2011/09/07/quaint-30-the-werwolves-by-honore-beaugrand/,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
http://bf.sla.org/,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bfa.sdsu.edu/,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
http://bffilm.in/blue-films,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bfg-locations.editboard.com/t396-grenadier-guards-1st-and-2nd-battalions,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
http://bfgb.wordpress.com/2008/03/11/my-lobotomy-by-howard-dully/,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
http://bfparker.blog.com/,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
http://bfparker.blogsome.com/2007/,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bfparker.freeblogit.com/,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
http://bfparker.hubpages.com/hub/1-of-7-George-Peabody-1795-1869-A-Z-Handbook,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1
http://bfparker.wordpress.com/2007/06/01/1-of-14-george-peabody-1795-1869-a-z-handbook-by-franklin-parker-betty-j-parker-bfparkerfrontiernetnet/,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
http://bfte.podomatic.com/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bgalaw.co.il/content.php?id=5,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bgart.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bgcampbell.homesincolorado.com/,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1
http://bgmlabsinc.ning.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bgmysteries.com/,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bgp.he.net/dns/pipelinecommercial.staging.emergis.com,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bgp.smugmug.com/PhotoBooth/Running-Start-2011/18437173_g3Ckgm,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bgrayjewelers.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bgsphoto.tripod.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bgwa.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bgwrn.weebly.com/names-d.html,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
http://bhagirathbrothers.com/,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bham.craigslist.org/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bhavinmali.carbonmade.com/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
http://bhdd.8k.com/,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
http://bhdean.com/,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bhedooibii.blogge.rs/2011/06/16/pat-martino-joey-defrancesco-billy-hart-live-at-yoshis/,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
http://bheyecareoptometry.com/,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
http://bhgmoves.wordpress.com/2011/02/28/monmouth-park-racetrack-oceanport-nj/,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
http://bhgoldmusic.com/,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
http://bhoptometry.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
http://bhorrorblog.wordpress.com/2011/09/27/chain-letter/,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
http://bhplasticsurgeon.com/,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
http://bhs.pammar.net/attendees.html,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
http://bhs1964alumni.com/bios/bios.html,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bhsaztecs.com/,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bhsclass67.blogspot.com/,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bhsinmemoriam.blogspot.com/,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
http://bhsmusicboosters.blogspot.com/2011/07/willy-wonka-jr-best-candy-man-around.html,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
http://bhtourism.wordpress.com/,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
http://bhyb.org/,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bi.technologyevaluation.com/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://biak-island.tripod.com/,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bialke.com/header-jacques-pepin-meat-tenderizer/,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bianca-beauchamp.videos.com/,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
http://biancabeauchamp.biz/,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://biancabeauchamp.org/,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
http://biancabeauchampnude.com/,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://biarritzmotel.com/,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
http://biasa.co.za/members.php,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
http://bibapp.mbl.edu/name_strings/,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bibianebovet.com/,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
http://bible.cc/1_corinthians/10-13.htm,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bible.org/seriespage/man-opposes-god-disposes-romans-91-13,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
http://biblebigpicture.com/biblelessons/fallenangelsmarryingdaughtersofmentheory.htm,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
http://bibleseo.com/christian-life/questioning-god-psalm-13/,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://biblical-studies.ca/blog/2006/02/22/essential-films-of-2005-for-theologians-extended-edition/,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
http://biblioklept.org/2011/11/14/frank-miller-fascist-mouthpiece-is-a-cranky-old-hack/,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
http://bibliophage91.wordpress.com/2011/06/13/primary-inversion-catherine-asaro/,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
http://biblioteca.universia.net/html_bura/ficha/params/title/breaking-duality/id/32015514.html,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
http://biblioteka-w-natolinie.blogspot.com/2011/01/europa-quo-vadis.html,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://biblioteka.info/archive.htm,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
http://bibliotheque.saintlaurent.ville.montreal.qc.ca/home.html,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://biboverallsfilms.blogspot.com/2011_04_01_archive.html,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bicoastalproductions.com/NewActsTAMichaelOBrien.html,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bicrealty.com/,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bid.lowercanadaauction.com/Canadian-Coin-Auction_as18789_p4,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://big-12-championship.com/,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://big-bang-theory.com/,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
http://big-cups.blogspot.com/2010_02_14_archive.html,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://big-scoob.freedownloadmp3.net/,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
http://big-scoob.thelyricarchive.com/,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
http://big12championshiptickets.com/,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
http://big12football.net/iowastatecyclones.html,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
http://bigamericanfilms.com/,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bigbadblog.weei.com/sports/boston/hockey/bruins/2011/04/28/tim-thomas-on-mm-p-k-subbans-act-a-travesty-to-the-game/,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
http://bigbandpdfs.com/,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bigbangtheory.wikia.com/wiki/The_Big_Bang_Theory,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bigbendhotsprings.org/,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
http://bigblackcockgalleries.pornblogs.com/2010/11/25/pregnant-monster-facial-hot-bitch-aria-noir-gets-huge-pecker-in-ass/,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
http://bigblue82.com/,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://bigbluehistory.net/bb/Statistics/Players/Manuel_Eric.html,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
http://bigbluemarbleinc.blogspot.com/,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bigbrothergame.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bigbrotherlivefeeds.com/?p=899,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
http://bigbrothernetwork.com/big-brother-13-final-hoh-2-rounds-down-and-1-to-go/,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1
http://bigcalgary.com/,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bigcatnews.blogspot.com/2010/03/dennis-hill-and-tiger-next-door.html,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1
http://bigdaddy.co.id/mickeys-music-festival/,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bigdealknoxville.com/,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
http://bigeast.org/News/tabid/435/Article/134581/BIG-EAST-Announces-2010-11-Men's-Basketball-Schedule.aspx,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
http://bigfootsreflection.com/credits.html,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
http://bigfurniturewebsite.com/Item.aspx?ItemID=-2077184189&ItemNum=Joycey-310%2b104%2b201,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
http://biggameoutfittersdirectory.com/quebec_caribou_hunts_hunting_outfitters.html,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http://biggarencyclopaedia.wetpaint.com/page/Biggar,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://biggartistsagencyllc.blogspot.com/2011/11/advice-from-perri-pebbles-reid.html?showComment=1320272226102&amp;_escaped_fragment_=/2011/11/advice-from-perri-pebbles-reid.html,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1
http://biggirlsblouselondon.com/,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://biggovernment.com/capitolconfidential/2010/10/15/exclusive-illinois-elections-officials-caught-lying-about-military-ballots/,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
http://biggsgolftalk.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://biggsmusic.com/,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
http://biggycocks.com/,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://bighollywood.breitbart.com/cftoto/2011/11/01/actorsinger-robert-davi-the-time-is-right-for-sinatras-timeless-songs/,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1
http://bigideaohio.blogspot.com/,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
http://bigjimsykes.com/,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bigjournalism.com/sgrammatico/2010/09/23/tomorrows-news-today-president-press-conference-sans-teleprompter/,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
http://bigkeithent.webs.com/,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
http://bigkingdongcocks.sensualwriter.com/,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
http://bigmontreal.wordpress.com/program/,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
http://bigmountainlimo.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bignews.biz/?id=863022&keys=congresswomanlee-barbaralee-congresswomanbarbaralee-congresswoman,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
http://bignils.bandcamp.com/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
http://bigorangelandmarks.blogspot.com/2008/01/no-108-beaudry-avenue-house.html,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
http://bigosports.com/index.php?option=com_content&task=view&id=98&Itemid=77,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
http://bigozine2.com/roio/?p=377,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bigpawsrescue.tripod.com/,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
http://bigpedia.com/encyclopedia/International_Phonetic_Alphabet,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
http://bigpicture.typepad.com/comments/2008/09/bill-moyers-kev.html,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bigpush.mpora.com/,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
http://bigreddirectory.ca/restaurant_la_belle_province_(10710_pie_ix_bridge)-montreal,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
http://bigredtoday.com/article/20111109/MAVS/111119992,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bigscoob.ning.com/,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
http://bigsight.org/school/wesleyan,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bigsong.in/search/EA_Ski.html,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bigthink.com/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
http://bigtoestudios.com/,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
http://bigtwo.freehosting.net/,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://biguglytruck.blogspot.com/,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bigwaveproject.org/,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
http://bigwheelrecords.bandcamp.com/album/do-you-remember-when-punk-rock-was-for-fun,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
http://bigwheelrecords.limitedpressing.com/products/9035,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
http://bigzquantumleap.bandcamp.com/album/quantum-leap,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
http://bijoukaleidoscope.blogspot.com/2009/03/miss-pettigrew-lives-for-day.html,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1
http://bijourecordingstudio.com/,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
http://bike-sharing.blogspot.com/2008/09/introducing-montreals-bixi.html,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bikebams.org/,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bikejerseyscervelo.com/,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://bikereviews.com/2010/10/argon-18-krypton/,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://bikes.oobrien.com/?city=montreal,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1
http://bikesbabu.blogspot.com/2011/02/hero-motor-cycle-scooter.html,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bikeweek.com/post.cfm/post/4332/double-barrel-blues-band-lands-daytona-bike-week-gig,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1
http://bikingtoronto.com/guides/bixi/,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
http://bikinibabes123.blogspot.com/2010/07/bikini-babes-taylor-matheny.html,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1
http://bikiniceleb.blogspot.com/2010/03/hot-francoise-boufhal-in-bikini-at.html,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
http://bikiniseries.com/,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
